시군구,행정구역,2022 전체 점포수 외식업 패스트푸드,2022 전체 점포수 외식업 패스트푸드 등급,전체 점포수 외식업 패스트푸드 변화율,2022 프렌차이즈 점포수 외식업 패스트푸드,2022 프렌차이즈 점포수 외식업 패스트푸드 등급,프렌차이즈 점포수 외식업 패스트푸드 변화율,2022 일반 점포수 외식업 패스트푸드,2022 일반 점포수 외식업 패스트푸드 등급,일반 점포수 외식업 패스트푸드 변화율,2022 전체 점포수 외식업 커피-음료,2022 전체 점포수 외식업 커피-음료 등급,전체 점포수 외식업 커피-음료 변화율,2022 프렌차이즈 점포수 외식업 커피-음료,2022 프렌차이즈 점포수 외식업 커피-음료 등급,프렌차이즈 점포수 외식업 커피-음료 변화율,2022 일반 점포수 외식업 커피-음료,2022 일반 점포수 외식업 커피-음료 등급,일반 점포수 외식업 커피-음료 변화율,2022 전체 점포수 소매업 편의접,2022 전체 점포수 소매업 편의접 등급,전체 점포수 소매업 편의접 변화율,2022 프렌차이즈 점포수 소매업 편의접,2022 프렌차이즈 점포수 소매업 편의접 등급,프렌차이즈 점포수 소매업 편의접 변화율,2022 일반 점포수 소매업 편의접,2022 일반 점포수 소매업 편의접 등급,일반 점포수 소매업 편의접 변화율,2022 전체 점포수 소매업 주유소,2022 전체 점포수 소매업 주유소 등급,전체 점포수 소매업 주유소 변화율,2022 프렌차이즈 점포수 소매업 주유소,2022 프렌차이즈 점포수 소매업 주유소 등급,프렌차이즈 점포수 소매업 주유소 변화율,2022 일반 점포수 소매업 주유소,2022 일반 점포수 소매업 주유소 등급,일반 점포수 소매업 주유소 변화율,2022 신생기업 1년 생존율 외식업 패스트푸드,2022 신생기업 3년 생존율 외식업 패스트푸드,2022 신생기업 5년 생존율 외식업 패스트푸드,2022 신생기업 1년 생존율 외식업 커피-음료,2022 신생기업 3년 생존율 외식업 커피-음료,2022 신생기업 5년 생존율 외식업 커피-음료,2022 신생기업 1년 생존율 소매업 편의접,2022 신생기업 3년 생존율 소매업 편의접,2022 신생기업 5년 생존율 소매업 편의접,2022 신생기업 1년 생존율 소매업 주유소,2022 신생기업 3년 생존율 소매업 주유소,2022 신생기업 5년 생존율 소매업 주유소,2022 최근 10년기준 외식업 패스트푸드,2022 최근 10년기준 외식업 패스트푸드 등급,최근 10년기준 외식업 패스트푸드 변화율,2022 최근 10년기준 외식업 커피-음료,2022 최근 10년기준 외식업 커피-음료 등급,최근 10년기준 외식업 커피-음료 변화율,2022 최근 10년기준 소매업 편의접,2022 최근 10년기준 소매업 편의접 등급,최근 10년기준 소매업 편의접 변화율,2022 최근 10년기준 소매업 주유소,2022 최근 10년기준 소매업 주유소 등급,최근 10년기준 소매업 주유소 변화율,2022 개업수 외식업 패스트푸드,2022 개업수 외식업 패스트푸드 등급,2022 폐업수 외식업 패스트푸드,2022 폐업수 외식업 패스트푸드 등급,2022 개업률 외식업 패스트푸드,2022 개업률 외식업 패스트푸드 등급,2022 폐업률 외식업 패스트푸드,2022 폐업률 외식업 패스트푸드 등급,2022 개업수 외식업 커피-음료,2022 개업수 외식업 커피-음료 등급,2022 폐업수 외식업 커피-음료,2022 폐업수 외식업 커피-음료 등급,2022 개업률 외식업 커피-음료,2022 개업률 외식업 커피-음료 등급,2022 폐업률 외식업 커피-음료,2022 폐업률 외식업 커피-음료 등급,2022 개업수 소매업 편의접,2022 개업수 소매업 편의접 등급,2022 폐업수 소매업 편의접,2022 폐업수 소매업 편의접 등급,2022 개업률 소매업 편의접,2022 개업률 소매업 편의접 등급,2022 폐업률 소매업 편의접,2022 폐업률 소매업 편의접 등급,2022 개업수 소매업 주유소,2022 개업수 소매업 주유소 등급,2022 폐업수 소매업 주유소,2022 폐업수 소매업 주유소 등급,2022 개업률 소매업 주유소,2022 개업률 소매업 주유소 등급,2022 폐업률 소매업 주유소,2022 폐업률 소매업 주유소 등급,2022 소득분위,2022 소득분위 등급,2022 가구수,2022 가구수 등급,2022 환산임대료 전체,2022 환산임대료 전체 등급
강북구,삼각산동,5,83.0,-2,1,95.0,0,4,63.9,-2,25,74.1,3,14,84.2,0,11,46.2,3,11,85.6,1,3,75.0,1,8,88.7,0,0,100.0,0,0,100.0,0,0,100.0,0,50,,0,100,66.7,0,100,,33.3,,,,4.3,65.1,1.0,3.6,54.7,1.6,4.8,67.0,0.7,10.0,27.8,0.0,1,32.8,0,100.0,20.0,4.2,0.0,100.0,3,46.9,1,75.2,12.0,5.0,4.0,43.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,11640,36.6,108071,90.3
강북구,번1동,24,14.4,-2,9,28.1,-2,15,7.1,0,56,37.0,6,46,33.7,4,10,50.2,2,33,22.2,4,6,41.7,3,27,20.5,1,6,15.6,0,6,15.6,0,0,100.0,0,50,,100,90.9,40,18.2,100,50,33.3,,,100,5.8,15.6,4.9,3.9,36.3,0.2,5.4,38.2,-4.8,6.8,62.3,3.9,0,100.0,1,32.5,0.0,100.0,4.2,28.1,2,63.0,1,75.2,3.6,67.2,1.8,70.3,4,1.7,2,15.8,12.1,3.8,6.1,15.6,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"5분위:2,020,852~2,440,599원",99.8,10476,45.3,78749,36.6
강북구,번2동,1,98.8,0,0,100.0,0,1,95.5,0,15,90.6,2,13,86.1,1,2,95.3,1,11,85.6,0,4,64.6,2,7,91.7,-2,2,55.7,0,2,55.7,0,0,100.0,0,,,,50,0,60,100,0,0,,,0,9.1,0.9,1.6,3.8,39.6,-2.1,4.9,63.9,1.6,1.9,82.5,6.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,0,100.0,13.3,4.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"5분위:2,020,852~2,440,599원",99.8,7621,74.5,60695,49.5
강북구,번3동,2,96.7,-1,1,95.0,-1,1,95.5,0,15,90.6,0,11,89.6,-1,4,82.3,1,12,82.1,1,3,75.0,0,9,84.2,1,3,39.2,0,3,39.2,0,0,100.0,0,100,,,100,25,100,100,100,100,,,,3.6,86.3,7.9,3.2,77.6,11.9,5.3,42.9,5.8,5.8,69.1,3.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,1,75.2,0.0,100.0,6.7,19.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,7579,74.8,63354,48.6
강북구,수유1동,7,70.5,1,4,63.7,1,3,74.8,0,39,51.4,6,29,51.7,3,10,50.2,3,23,46.0,-1,9,18.2,2,14,61.3,-3,3,39.2,0,3,39.2,0,0,100.0,0,,50,33.3,61.5,37.5,37.5,100,50,100,,50,0,3.5,91.0,3.0,3.2,78.5,-1.3,4.9,62.5,5.0,7.8,51.9,4.5,0,100.0,1,32.5,0.0,100.0,14.3,9.2,4,32.3,2,51.9,10.3,11.1,5.1,30.4,1,46.2,0,100.0,4.3,26.4,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"5분위:2,020,852~2,440,599원",99.8,10489,45.0,69936,46.0
강북구,수유2동,10,54.2,1,6,47.4,1,4,63.9,0,37,54.2,9,30,49.8,7,7,65.6,2,17,67.0,-2,4,64.6,1,13,67.0,-3,1,73.6,0,1,73.6,0,0,100.0,0,66.7,100,0,60,66.7,28.6,100,100,50,,,,4.7,48.6,-3.6,3.0,89.4,-2.2,5.3,46.5,4.3,8.0,48.8,1.6,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,1,75.2,5.4,46.0,2.7,61.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,9929,51.9,57918,51.4
강북구,수유3동,15,36.3,2,10,24.5,1,5,54.5,1,83,21.2,12,63,20.8,11,20,22.2,1,40,13.9,3,9,18.2,3,31,13.4,0,3,39.2,0,3,39.2,0,0,100.0,0,100,60,50,81.3,82.4,30.8,100,33.3,50,,,66.7,3.3,92.9,-4.4,3.6,54.2,-1.6,6.0,14.9,-0.3,4.2,79.0,3.5,2,9.9,1,32.5,13.3,7.5,6.7,20.0,6,15.8,4,21.5,7.2,25.2,4.8,33.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"5분위:2,020,852~2,440,599원",99.8,12800,25.5,94944,8.0
강북구,우이동,5,83.0,0,2,87.5,0,3,74.8,0,57,35.6,5,47,33.3,7,10,50.2,-2,21,52.8,0,5,50.5,0,16,52.8,0,0,100.0,0,0,100.0,0,0,100.0,0,100,25,0,87.5,62.5,53.8,100,33.3,0,,,,3.9,78.3,0.0,4.0,26.4,2.3,4.1,90.8,8.8,0.0,100.0,,0,100.0,0,100.0,0.0,100.0,0.0,100.0,3,46.9,1,75.2,5.3,47.2,1.8,70.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,9661,54.5,57848,51.7
강북구,인수동,7,70.5,0,6,47.4,0,1,95.5,0,64,31.1,6,55,27.1,7,9,57.3,-1,26,37.3,-1,6,41.7,1,20,38.0,-2,2,55.7,0,2,55.7,0,0,100.0,0,100,,100,78.9,70,16.7,,80,16.7,100,,,4.8,46.0,9.9,4.2,20.0,2.7,5.1,55.2,5.1,8.3,46.5,3.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,4,32.3,1,75.2,6.3,36.8,1.6,72.4,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"5분위:2,020,852~2,440,599원",99.8,14549,15.6,55470,52.4
도봉구,창1동,7,70.5,0,4,63.7,0,3,74.8,0,30,63.4,-3,25,59.9,-3,5,75.5,0,15,71.7,0,2,87.0,0,13,67.0,0,1,73.6,0,1,73.6,0,0,100.0,0,100,75,,57.1,14.3,57.1,,,33.3,,0,,4.3,67.2,5.3,3.7,49.1,1.8,7.0,3.8,8.9,8.1,47.6,1.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,1,75.2,3.3,70.5,3.3,53.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,10877,41.5,86340,23.1
도봉구,창2동,6,76.9,0,4,63.7,0,2,87.3,0,28,67.5,5,22,66.5,1,6,72.9,4,23,46.0,3,10,13.0,5,13,67.0,-2,4,29.7,-1,4,29.7,-1,0,100.0,0,,,0,80,25,75,100,0,33.3,100,,,5.8,14.6,0.1,3.4,71.2,-3.3,5.5,34.9,-4.4,8.3,45.5,3.3,1,32.8,1,32.5,16.7,5.7,16.7,7.5,2,63.0,0,100.0,7.1,27.8,0.0,100.0,3,4.0,1,40.1,13.0,3.3,4.3,25.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,12458,27.4,62426,49.1
도봉구,창3동,3,92.7,0,2,87.5,0,1,95.5,0,19,85.4,2,19,73.3,2,0,100.0,0,15,71.7,0,2,87.0,0,13,67.0,0,1,73.6,0,1,73.6,0,0,100.0,0,100,,,87.5,100,0,66.7,0,100,,,,3.1,94.8,8.1,3.2,83.3,2.2,4.5,78.1,11.9,18.8,3.8,5.6,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,2,51.9,0.0,100.0,10.5,7.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"5분위:2,020,852~2,440,599원",99.8,6654,81.8,52357,53.1
도봉구,창4동,11,48.6,2,7,39.2,1,4,63.9,1,21,80.9,-2,9,93.6,-2,12,41.7,0,22,49.1,1,6,41.7,-1,16,52.8,2,1,73.6,-1,1,73.6,-1,0,100.0,0,,66.7,,100,25,16.7,0,66.7,0,,,50,5.2,30.0,-5.3,3.7,49.1,4.2,5.1,54.2,-3.8,13.3,10.1,2.4,2,9.9,0,100.0,18.2,4.5,0.0,100.0,0,100.0,1,75.2,0.0,100.0,4.8,33.0,2,14.2,1,40.1,9.1,9.9,4.5,24.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,10795,42.5,128646,71.7
도봉구,창5동,13,39.4,-1,4,63.7,0,9,29.2,-1,44,46.9,2,24,62.5,1,20,22.2,1,27,34.7,3,9,18.2,5,18,45.5,-2,1,73.6,-2,1,73.6,-2,0,100.0,0,66.7,100,100,70,11.1,16.7,66.7,50,0,,,,5.3,27.1,4.3,3.5,61.3,0.0,4.9,62.3,-2.5,7.0,60.8,1.7,0,100.0,1,32.5,0.0,100.0,7.7,17.7,4,32.3,2,51.9,9.1,17.2,4.5,35.4,2,14.2,0,100.0,7.4,14.2,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,10224,49.1,101764,98.3
도봉구,도봉1동,8,64.6,-3,3,75.0,-2,5,54.5,-1,46,45.8,4,32,47.6,4,14,35.8,0,26,37.3,3,7,29.7,0,19,40.8,3,8,6.4,-1,8,6.4,-1,0,100.0,0,50,100,,84.6,50,75,100,100,16.7,,100,0,4.1,74.3,6.7,3.9,30.7,0.9,6.0,17.5,2.4,5.3,73.3,5.3,0,100.0,1,32.5,0.0,100.0,12.5,10.8,4,32.3,0,100.0,8.7,18.2,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"5분위:2,020,852~2,440,599원",99.8,10426,46.2,61096,49.3
도봉구,도봉2동,4,87.7,0,4,63.7,0,0,100.0,0,30,63.4,3,27,55.7,3,3,90.1,0,15,71.7,1,1,94.6,1,14,61.3,0,2,55.7,0,2,55.7,0,0,100.0,0,,,,100,60,60,100,75,50,,,,4.2,71.2,0.0,3.9,32.1,1.5,3.6,96.9,5.4,7.3,56.6,5.8,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,0,100.0,3.3,70.5,0.0,100.0,0,100.0,1,40.1,0.0,100.0,6.7,13.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,12123,29.5,88673,20.0
도봉구,쌍문1동,3,92.7,-2,1,95.0,-2,2,87.3,0,32,60.1,-1,29,51.7,-1,3,90.1,0,18,62.0,-1,3,75.0,0,15,57.8,-1,5,21.2,0,5,21.0,0,0,100.0,0,0,,50,57.1,100,0,100,100,0,,,,5.6,18.2,2.4,3.8,41.3,1.1,6.0,16.0,5.1,6.7,62.5,3.6,0,100.0,1,32.5,0.0,100.0,33.3,1.9,1,84.0,1,75.2,3.1,73.1,3.1,56.1,1,46.2,1,40.1,5.6,18.9,5.6,18.6,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"5분위:2,020,852~2,440,599원",99.8,9441,56.4,54474,52.6
도봉구,쌍문2동,16,33.7,-2,7,39.2,-1,9,29.2,-1,29,64.9,4,23,63.7,4,6,72.9,0,14,75.0,-1,1,94.6,0,13,67.0,-1,6,15.6,0,6,15.6,0,0,100.0,0,75,33.3,,77.8,40,50,100,100,0,66.7,,100,6.2,10.6,3.6,2.7,95.5,-2.4,4.5,80.0,2.9,6.2,66.7,5.1,1,32.8,0,100.0,6.3,20.8,0.0,100.0,5,21.7,1,75.2,17.2,1.4,3.4,50.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"5분위:2,020,852~2,440,599원",99.8,8673,63.2,69741,46.2
도봉구,쌍문3동,11,48.6,0,8,33.0,0,3,74.8,0,25,74.1,-3,16,81.1,-3,9,57.3,0,20,55.9,1,6,41.7,1,14,61.3,0,1,73.6,0,1,73.6,0,0,100.0,0,80,,0,75,60,33.3,100,100,100,,,,4.1,75.0,6.3,3.7,50.7,7.3,6.0,15.3,3.4,10.1,26.9,0.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,46.2,0,100.0,5.0,21.7,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"5분위:2,020,852~2,440,599원",99.8,7896,71.2,79095,36.1
도봉구,쌍문4동,2,96.7,1,0,100.0,0,2,87.3,1,11,95.3,1,7,96.2,1,4,82.3,0,12,82.1,0,2,87.0,0,10,78.3,0,0,100.0,0,0,100.0,0,0,100.0,0,,100,,100,0,0,100,100,0,,,,2.2,99.5,-6.0,3.4,69.6,3.8,5.4,39.2,8.9,0.0,100.0,,1,32.8,0,100.0,50.0,0.5,0.0,100.0,1,84.0,0,100.0,9.1,17.2,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,7196,78.1,93007,10.8
도봉구,방학1동,27,10.8,1,16,9.4,-1,11,21.0,2,60,33.0,9,44,35.1,9,16,31.4,0,34,19.1,3,7,29.7,2,27,20.5,1,13,0.7,-1,13,0.7,-1,0,100.0,0,0,60,100,62.5,53.8,50,100,100,100,100,,,5.0,38.4,1.5,3.5,60.4,-1.6,5.6,28.8,4.0,8.3,45.8,5.0,1,32.8,0,100.0,3.7,29.0,0.0,100.0,6,15.8,2,51.9,10.0,12.0,3.3,53.5,2,14.2,0,100.0,5.9,18.2,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,12737,26.4,72355,43.2
도봉구,방학2동,5,83.0,0,4,63.7,0,1,95.5,0,20,83.0,4,16,81.1,3,4,82.3,1,20,55.9,2,6,41.7,2,14,61.3,0,2,55.7,0,2,55.7,0,0,100.0,0,,100,0,100,0,37.5,100,100,66.7,,,,6.2,9.7,3.5,3.5,63.0,-2.1,5.5,33.0,4.6,9.1,37.0,4.6,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,1,75.2,5.0,50.9,5.0,30.9,1,46.2,0,100.0,5.0,21.7,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"5분위:2,020,852~2,440,599원",99.8,9509,55.7,58534,50.9
도봉구,방학3동,6,76.9,0,3,75.0,0,3,74.8,0,17,88.0,2,14,84.2,0,3,90.1,2,12,82.1,0,3,75.0,2,9,84.2,-2,0,100.0,0,0,100.0,0,0,100.0,0,,0,,100,50,40,100,100,0,,,,5.9,12.7,6.5,4.2,17.7,2.0,4.4,81.6,2.3,0.0,100.0,,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,0,100.0,5.9,40.6,0.0,100.0,1,46.2,1,40.1,8.3,11.6,8.3,9.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,10068,50.9,82505,29.7
노원구,월계1동,16,33.7,0,3,75.0,0,13,12.0,0,54,38.7,2,37,42.2,0,17,28.8,2,34,19.1,-1,9,18.2,1,25,24.3,-2,3,39.2,0,3,39.2,0,0,100.0,0,50,100,28.6,90.9,50,27.3,100,87.5,42.9,,100,,4.9,42.2,0.3,3.9,36.3,3.1,6.1,14.2,2.3,5.8,68.9,5.1,0,100.0,1,32.5,0.0,100.0,6.3,21.7,3,46.9,2,51.9,5.6,44.6,3.7,46.7,0,100.0,3,5.9,0.0,100.0,8.8,7.8,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,11432,38.4,91232,13.9
노원구,월계2동,7,70.5,-1,3,75.0,-1,4,63.9,0,21,80.9,3,17,78.8,1,4,82.3,2,22,49.1,2,8,23.8,2,14,61.3,0,0,100.0,0,0,100.0,0,0,100.0,0,,100,0,33.3,75,0,100,100,50,,,,5.2,30.7,5.0,3.1,83.5,2.2,6.2,11.1,1.1,0.0,100.0,,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,1,75.2,9.5,13.7,4.8,33.0,1,46.2,0,100.0,4.5,25.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,12063,30.4,88117,20.8
노원구,월계3동,3,92.7,0,1,95.0,0,2,87.3,0,19,85.4,1,15,82.8,0,4,82.3,1,9,92.0,0,1,94.6,0,8,88.7,0,1,73.6,0,1,73.6,0,0,100.0,0,,100,,100,50,66.7,100,50,100,,,,5.2,32.1,4.7,3.4,67.5,11.4,5.3,47.9,9.9,13.1,11.1,8.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,12033,30.9,120226,78.8
노원구,공릉1동,27,10.8,1,11,20.8,0,16,5.0,1,110,12.3,15,91,10.6,12,19,25.5,3,43,11.1,0,11,10.4,0,32,12.7,0,9,4.2,0,9,4.2,0,0,100.0,0,75,40,50,57.1,57.1,33.3,100,80,20,100,,100,4.7,48.6,2.2,3.2,77.1,-1.0,5.0,58.7,4.5,11.0,20.3,5.0,1,32.8,2,9.7,3.7,29.0,7.4,18.2,4,32.3,4,21.5,3.6,67.2,3.6,48.3,0,100.0,1,40.1,0.0,100.0,2.3,36.8,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,18300,4.2,86113,23.6
노원구,공릉2동,30,7.3,2,17,7.8,1,13,12.0,1,89,18.4,8,60,22.9,6,29,11.1,2,41,12.7,2,11,10.4,0,30,15.1,2,3,39.2,0,3,39.2,0,0,100.0,0,100,33.3,75,76.5,60,11.1,85.7,100,60,,,100,4.6,54.0,4.1,3.3,74.5,3.1,5.5,33.0,2.5,7.2,57.5,4.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,3,46.9,3,34.9,3.4,69.1,3.4,50.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,16502,8.5,97145,5.7
노원구,하계1동,9,60.8,-1,5,54.0,-1,4,63.9,0,38,53.3,4,27,55.7,3,11,46.2,1,23,46.0,1,7,29.7,2,16,52.8,-1,3,39.2,0,3,39.2,0,0,100.0,0,50,0,0,87.5,50,28.6,,100,50,,,,5.0,38.4,-0.5,3.9,33.3,0.4,6.6,7.8,3.0,11.9,14.9,3.8,0,100.0,0,100.0,0.0,100.0,0.0,100.0,3,46.9,2,51.9,7.9,21.9,5.3,28.8,1,46.2,0,100.0,4.3,26.4,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,11661,35.8,80267,33.7
노원구,하계2동,3,92.7,-1,2,87.5,-1,1,95.5,0,4,99.5,0,3,99.5,0,1,97.9,0,9,92.0,1,2,87.0,0,7,91.7,1,0,100.0,0,0,100.0,0,0,100.0,0,,,,,,0,100,100,100,,,,6.5,6.4,5.7,4.8,6.1,-3.7,3.3,99.3,16.4,0.0,100.0,,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,46.2,0,100.0,11.1,5.4,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,8303,67.5,91932,12.0
노원구,중계본동,10,54.2,1,2,87.5,1,8,34.0,0,39,51.4,0,30,49.8,0,9,57.3,0,18,62.0,0,6,41.7,1,12,71.0,-1,1,73.6,0,1,73.6,0,0,100.0,0,,100,0,100,35.3,20,66.7,0,0,100,,,5.8,14.2,1.8,3.3,75.2,4.2,5.3,46.2,2.9,5.9,68.2,3.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,3,46.9,3,34.9,7.7,22.4,7.7,13.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"8분위:3,741,083~4,890,361원",26.7,8625,64.2,103034,96.7
노원구,중계1동,13,39.4,-2,2,87.5,-1,11,21.0,-1,29,64.9,5,17,78.8,3,12,41.7,2,17,67.0,1,4,64.6,1,13,67.0,0,0,100.0,0,0,100.0,0,0,100.0,0,60,25,0,66.7,16.7,50,100,100,0,,,,5.8,15.6,3.3,3.9,34.4,-1.1,4.4,81.4,6.8,1.3,82.8,0.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,2,51.9,6.9,30.2,6.9,17.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"8분위:3,741,083~4,890,361원",26.7,9073,60.4,144731,64.6
노원구,중계4동,10,54.2,1,4,63.7,2,6,45.0,-1,28,67.5,1,17,78.8,-1,11,46.2,2,13,78.8,0,6,41.7,2,7,91.7,-2,0,100.0,0,0,100.0,0,0,100.0,0,66.7,0,0,100,28.6,0,100,100,,,,,4.2,72.9,-6.0,4.2,18.2,-0.2,6.2,11.6,13.3,0.0,100.0,,2,9.9,0,100.0,20.0,4.2,0.0,100.0,0,100.0,3,34.9,0.0,100.0,10.7,6.4,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,8468,65.6,106568,92.7
노원구,중계2.3동,7,70.5,-2,3,75.0,-1,4,63.9,-1,27,70.5,-1,14,84.2,-2,13,38.9,1,12,82.1,0,1,94.6,0,11,75.0,0,1,73.6,0,1,73.6,0,0,100.0,0,100,50,0,87.5,42.9,0,100,100,75,,,,4.2,71.9,0.2,3.9,37.5,5.5,6.8,5.4,11.4,11.8,16.0,4.4,0,100.0,3,2.6,0.0,100.0,42.9,1.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,15408,12.7,117869,81.4
노원구,상계1동,12,43.6,0,8,33.0,0,4,63.9,0,56,37.0,2,37,42.2,0,19,25.5,2,29,29.7,2,6,41.7,3,23,28.5,-1,3,39.2,0,3,39.2,0,0,100.0,0,100,0,50,80,76.9,11.1,100,100,66.7,,,,5.2,32.5,5.8,3.4,68.2,2.0,4.4,84.2,2.1,8.4,44.8,3.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,3,34.9,3.6,67.2,5.4,26.7,1,46.2,1,40.1,3.4,34.4,3.4,32.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,15619,11.8,85281,24.5
노원구,상계2동,29,8.0,-4,14,12.3,-2,15,7.1,-2,93,16.0,7,66,18.2,4,27,12.3,3,27,34.7,-2,6,41.7,-2,21,36.1,0,4,29.7,0,4,29.7,0,0,100.0,0,66.7,0,28.6,100,57.1,14.3,100,63.6,33.3,100,,,3.8,82.8,4.6,4.2,20.8,4.6,5.3,42.5,5.4,17.6,4.5,4.8,1,32.8,5,0.5,3.4,30.7,17.2,5.4,3,46.9,3,34.9,3.2,71.7,3.2,54.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,8798,61.6,115927,82.3
